cell,tag,env,engine,rho_ld,l_min,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V0.5_c1,nobgs,7,lfmm,0.6,2,17,27,9,0.176470588235294,43,10,0.136798905608755
V0.5_c1,nobgs,7,lfmm,0.6,3,17,23,9,0.207161125319693,35,10,0.168067226890756
V0.5_c1,nobgs,7,lfmm,0.6,5,17,18,8,0.209150326797386,29,10,0.202839756592292
V0.5_c1,nobgs,7,lfmm,0.6,10,17,13,8,0.289592760180996,19,10,0.309597523219814
V0.5_c1,nobgs,7,emmax,0.75,2,17,26,8,0.144796380090498,71,10,0.0828500414250207
V0.5_c1,nobgs,7,emmax,0.75,3,17,20,8,0.188235294117647,44,10,0.133689839572193
V0.5_c1,nobgs,7,emmax,0.75,5,17,16,8,0.235294117647059,29,9,0.164300202839757
V0.5_c1,nobgs,7,emmax,0.75,10,17,13,8,0.289592760180996,20,8,0.188235294117647
V0.5_c1,nobgs,7,lfmm,0.75,2,17,26,9,0.183257918552036,42,10,0.140056022408964
V0.5_c1,nobgs,7,lfmm,0.75,3,17,22,9,0.216577540106952,34,10,0.173010380622837
V0.5_c1,nobgs,7,lfmm,0.75,5,17,18,8,0.209150326797386,28,10,0.210084033613445
V0.5_c1,nobgs,7,lfmm,0.75,10,17,13,8,0.289592760180996,19,10,0.309597523219814
V0.5_c1,nobgs,7,emmax,0.85,2,17,24,8,0.156862745098039,66,10,0.089126559714795
V0.5_c1,nobgs,7,emmax,0.85,3,17,19,8,0.198142414860681,43,10,0.136798905608755
V0.5_c1,nobgs,7,emmax,0.85,5,17,17,8,0.221453287197232,29,9,0.164300202839757
V0.5_c1,nobgs,7,emmax,0.85,10,17,14,8,0.26890756302521,18,8,0.209150326797386
V0.5_c1,nobgs,7,lfmm,0.85,2,17,24,9,0.198529411764706,39,10,0.150829562594268
V0.5_c1,nobgs,7,lfmm,0.85,3,17,21,9,0.226890756302521,33,10,0.17825311942959
V0.5_c1,nobgs,7,lfmm,0.85,5,17,18,8,0.209150326797386,29,10,0.202839756592292
V0.5_c1,nobgs,7,lfmm,0.85,10,17,13,8,0.289592760180996,18,10,0.326797385620915
V0.5_c1,nobgs,7,emmax,0.9,2,17,24,8,0.156862745098039,66,10,0.089126559714795
V0.5_c1,nobgs,7,emmax,0.9,3,17,19,8,0.198142414860681,44,10,0.133689839572193
V0.5_c1,nobgs,7,emmax,0.9,5,17,17,8,0.221453287197232,29,9,0.164300202839757
V0.5_c1,nobgs,7,emmax,0.9,10,17,14,8,0.26890756302521,18,8,0.209150326797386
V0.5_c1,nobgs,7,lfmm,0.9,2,17,24,9,0.198529411764706,36,9,0.132352941176471
V0.5_c1,nobgs,7,lfmm,0.9,3,17,21,9,0.226890756302521,31,9,0.153700189753321
V0.5_c1,nobgs,7,lfmm,0.9,5,17,18,8,0.209150326797386,27,9,0.176470588235294
V0.5_c1,nobgs,7,lfmm,0.9,10,17,13,8,0.289592760180996,17,9,0.280276816608997
V0.5_c1,nobgs,7,emmax,0.95,2,17,23,8,0.163682864450128,60,9,0.0794117647058824
V0.5_c1,nobgs,7,emmax,0.95,3,17,18,8,0.209150326797386,41,9,0.116212338593974
V0.5_c1,nobgs,7,emmax,0.95,5,17,16,8,0.235294117647059,29,8,0.129817444219067
V0.5_c1,nobgs,7,emmax,0.95,10,17,13,8,0.289592760180996,18,8,0.209150326797386
V0.5_c1,nobgs,7,lfmm,0.95,2,17,22,8,0.171122994652406,36,9,0.132352941176471
V0.5_c1,nobgs,7,lfmm,0.95,3,17,19,8,0.198142414860681,31,9,0.153700189753321
V0.5_c1,nobgs,7,lfmm,0.95,5,17,16,7,0.180147058823529,27,9,0.176470588235294
V0.5_c1,nobgs,7,lfmm,0.95,10,17,11,7,0.262032085561497,17,9,0.280276816608997
V0.5_c1,nobgs,7,emmax,0.99,2,17,25,8,0.150588235294118,59,9,0.0807577268195414
V0.5_c1,nobgs,7,emmax,0.99,3,17,19,8,0.198142414860681,44,9,0.108288770053476
V0.5_c1,nobgs,7,emmax,0.99,5,17,16,8,0.235294117647059,30,8,0.125490196078431
V0.5_c1,nobgs,7,emmax,0.99,10,17,13,8,0.289592760180996,18,8,0.209150326797386
V0.5_c1,nobgs,7,lfmm,0.99,2,17,22,8,0.171122994652406,37,9,0.128775834658188
V0.5_c1,nobgs,7,lfmm,0.99,3,17,19,8,0.198142414860681,32,9,0.148897058823529
V0.5_c1,nobgs,7,lfmm,0.99,5,17,16,7,0.180147058823529,27,9,0.176470588235294
V0.5_c1,nobgs,7,lfmm,0.99,10,17,11,7,0.262032085561497,17,9,0.280276816608997
V0.5_c1,nobgs,8,emmax,0.5,2,23,50,12,0.125217391304348,104,13,0.0706521739130435
V0.5_c1,nobgs,8,emmax,0.5,3,23,39,12,0.160535117056856,77,13,0.0954263128176171
V0.5_c1,nobgs,8,emmax,0.5,5,23,26,12,0.240802675585284,50,13,0.14695652173913
V0.5_c1,nobgs,8,emmax,0.5,10,23,13,9,0.270903010033445,22,10,0.197628458498024
V0.5_c1,nobgs,8,lfmm,0.5,2,23,44,12,0.142292490118577,99,16,0.112428634167765
V0.5_c1,nobgs,8,lfmm,0.5,3,23,36,12,0.173913043478261,70,16,0.159006211180124
V0.5_c1,nobgs,8,lfmm,0.5,5,23,25,11,0.210434782608696,50,15,0.195652173913043
V0.5_c1,nobgs,8,lfmm,0.5,10,23,15,10,0.289855072463768,26,12,0.240802675585284
V0.5_c1,nobgs,8,emmax,0.6,2,23,49,12,0.127772848269743,102,12,0.0613810741687979
V0.5_c1,nobgs,8,emmax,0.6,3,23,37,12,0.169212690951821,72,12,0.0869565217391304
V0.5_c1,nobgs,8,emmax,0.6,5,23,27,12,0.231884057971014,48,12,0.130434782608696
V0.5_c1,nobgs,8,emmax,0.6,10,23,14,10,0.31055900621118,21,10,0.20703933747412
V0.5_c1,nobgs,8,lfmm,0.6,2,23,45,12,0.139130434782609,96,16,0.115942028985507
V0.5_c1,nobgs,8,lfmm,0.6,3,23,36,12,0.173913043478261,70,16,0.159006211180124
V0.5_c1,nobgs,8,lfmm,0.6,5,23,27,11,0.194847020933977,51,15,0.191815856777494
V0.5_c1,nobgs,8,lfmm,0.6,10,23,15,10,0.289855072463768,26,12,0.240802675585284
V0.5_c1,nobgs,8,emmax,0.75,2,23,49,12,0.127772848269743,95,12,0.0659038901601831
V0.5_c1,nobgs,8,emmax,0.75,3,23,36,12,0.173913043478261,66,12,0.0948616600790514
V0.5_c1,nobgs,8,emmax,0.75,5,23,26,12,0.240802675585284,42,12,0.149068322981366
V0.5_c1,nobgs,8,emmax,0.75,10,23,13,10,0.334448160535117,22,11,0.239130434782609
V0.5_c1,nobgs,8,lfmm,0.75,2,23,50,12,0.125217391304348,85,15,0.115089514066496
V0.5_c1,nobgs,8,lfmm,0.75,3,23,37,12,0.169212690951821,64,15,0.152853260869565
V0.5_c1,nobgs,8,lfmm,0.75,5,23,27,11,0.194847020933977,44,14,0.193675889328063
V0.5_c1,nobgs,8,lfmm,0.75,10,23,15,10,0.289855072463768,24,11,0.219202898550725
V0.5_c1,nobgs,8,emmax,0.85,2,23,52,12,0.120401337792642,99,12,0.0632411067193676
V0.5_c1,nobgs,8,emmax,0.85,3,23,39,12,0.160535117056856,64,12,0.0978260869565217
V0.5_c1,nobgs,8,emmax,0.85,5,23,25,12,0.250434782608696,42,12,0.149068322981366
V0.5_c1,nobgs,8,emmax,0.85,10,23,13,10,0.334448160535117,23,12,0.272211720226843
V0.5_c1,nobgs,8,lfmm,0.85,2,23,47,12,0.133209990749306,77,15,0.127046866177301
V0.5_c1,nobgs,8,lfmm,0.85,3,23,36,12,0.173913043478261,61,15,0.160370634354954
V0.5_c1,nobgs,8,lfmm,0.85,5,23,27,11,0.194847020933977,39,14,0.21850613154961
V0.5_c1,nobgs,8,lfmm,0.85,10,23,14,10,0.31055900621118,22,11,0.239130434782609
V0.5_c1,nobgs,8,emmax,0.9,2,23,51,12,0.122762148337596,93,12,0.0673211781206171
V0.5_c1,nobgs,8,emmax,0.9,3,23,41,12,0.15270413573701,61,12,0.10263720598717
V0.5_c1,nobgs,8,emmax,0.9,5,23,25,12,0.250434782608696,42,12,0.149068322981366
V0.5_c1,nobgs,8,emmax,0.9,10,23,15,11,0.350724637681159,22,12,0.284584980237154
V0.5_c1,nobgs,8,lfmm,0.9,2,23,47,12,0.133209990749306,79,15,0.123830489818382
V0.5_c1,nobgs,8,lfmm,0.9,3,23,36,12,0.173913043478261,62,15,0.157784011220196
V0.5_c1,nobgs,8,lfmm,0.9,5,23,28,11,0.187888198757764,40,14,0.21304347826087
V0.5_c1,nobgs,8,lfmm,0.9,10,23,14,10,0.31055900621118,23,11,0.228733459357278
V0.5_c1,nobgs,8,emmax,0.95,2,23,52,12,0.120401337792642,94,12,0.0666049953746531
V0.5_c1,nobgs,8,emmax,0.95,3,23,42,12,0.149068322981366,63,12,0.0993788819875776
V0.5_c1,nobgs,8,emmax,0.95,5,23,25,12,0.250434782608696,43,12,0.145601617795753
V0.5_c1,nobgs,8,emmax,0.95,10,23,15,11,0.350724637681159,23,12,0.272211720226843
V0.5_c1,nobgs,8,lfmm,0.95,2,23,47,12,0.133209990749306,78,15,0.125418060200669
V0.5_c1,nobgs,8,lfmm,0.95,3,23,36,12,0.173913043478261,61,15,0.160370634354954
V0.5_c1,nobgs,8,lfmm,0.95,5,23,28,11,0.187888198757764,41,15,0.238600212089077
V0.5_c1,nobgs,8,lfmm,0.95,10,23,14,10,0.31055900621118,23,11,0.228733459357278
V0.5_c1,nobgs,8,emmax,0.99,2,23,52,12,0.120401337792642,94,12,0.0666049953746531
V0.5_c1,nobgs,8,emmax,0.99,3,23,43,12,0.145601617795753,64,12,0.0978260869565217
V0.5_c1,nobgs,8,emmax,0.99,5,23,25,12,0.250434782608696,44,12,0.142292490118577
V0.5_c1,nobgs,8,emmax,0.99,10,23,15,11,0.350724637681159,24,12,0.260869565217391
V0.5_c1,nobgs,8,lfmm,0.99,2,23,47,12,0.133209990749306,78,15,0.125418060200669
V0.5_c1,nobgs,8,lfmm,0.99,3,23,36,12,0.173913043478261,61,15,0.160370634354954
V0.5_c1,nobgs,8,lfmm,0.99,5,23,28,11,0.187888198757764,41,15,0.238600212089077
V0.5_c1,nobgs,8,lfmm,0.99,10,23,14,10,0.31055900621118,24,11,0.219202898550725
V0.5_c1,nobgs,9,emmax,0.5,2,19,28,11,0.227443609022556,62,12,0.122241086587436
V0.5_c1,nobgs,9,emmax,0.5,3,19,16,9,0.266447368421053,44,12,0.172248803827751
V0.5_c1,nobgs,9,emmax,0.5,5,19,11,8,0.30622009569378,24,10,0.219298245614035
V0.5_c1,nobgs,9,emmax,0.5,10,19,6,6,0.315789473684211,17,9,0.25077399380805
V0.5_c1,nobgs,9,lfmm,0.5,2,19,11,9,0.38755980861244,26,10,0.202429149797571
V0.5_c1,nobgs,9,lfmm,0.5,3,19,9,8,0.374269005847953,21,10,0.25062656641604
V0.5_c1,nobgs,9,lfmm,0.5,5,19,8,7,0.322368421052632,14,10,0.37593984962406
V0.5_c1,nobgs,9,lfmm,0.5,10,19,6,5,0.219298245614035,11,9,0.38755980861244
V0.5_c1,nobgs,9,emmax,0.6,2,19,27,10,0.194931773879142,60,12,0.126315789473684
V0.5_c1,nobgs,9,emmax,0.6,3,19,17,9,0.25077399380805,43,12,0.17625458996328
V0.5_c1,nobgs,9,emmax,0.6,5,19,11,8,0.30622009569378,26,11,0.244939271255061
V0.5_c1,nobgs,9,emmax,0.6,10,19,6,6,0.315789473684211,16,9,0.266447368421053
V0.5_c1,nobgs,9,lfmm,0.6,2,19,11,9,0.38755980861244,24,10,0.219298245614035
V0.5_c1,nobgs,9,lfmm,0.6,3,19,9,8,0.374269005847953,20,10,0.263157894736842
V0.5_c1,nobgs,9,lfmm,0.6,5,19,8,7,0.322368421052632,13,10,0.404858299595142
V0.5_c1,nobgs,9,lfmm,0.6,10,19,6,5,0.219298245614035,12,10,0.43859649122807
V0.5_c1,nobgs,9,emmax,0.75,2,19,24,10,0.219298245614035,54,12,0.140350877192982
V0.5_c1,nobgs,9,emmax,0.75,3,19,16,9,0.266447368421053,39,12,0.194331983805668
V0.5_c1,nobgs,9,emmax,0.75,5,19,12,8,0.280701754385965,26,12,0.291497975708502
V0.5_c1,nobgs,9,emmax,0.75,10,19,6,6,0.315789473684211,16,9,0.266447368421053
V0.5_c1,nobgs,9,lfmm,0.75,2,19,12,9,0.355263157894737,26,10,0.202429149797571
V0.5_c1,nobgs,9,lfmm,0.75,3,19,9,8,0.374269005847953,20,10,0.263157894736842
V0.5_c1,nobgs,9,lfmm,0.75,5,19,8,7,0.322368421052632,13,10,0.404858299595142
V0.5_c1,nobgs,9,lfmm,0.75,10,19,6,5,0.219298245614035,12,10,0.43859649122807
V0.5_c1,nobgs,9,emmax,0.85,2,19,24,10,0.219298245614035,51,12,0.148606811145511
V0.5_c1,nobgs,9,emmax,0.85,3,19,17,9,0.25077399380805,33,12,0.229665071770335
V0.5_c1,nobgs,9,emmax,0.85,5,19,12,8,0.280701754385965,23,12,0.329519450800915
V0.5_c1,nobgs,9,emmax,0.85,10,19,6,6,0.315789473684211,12,9,0.355263157894737
V0.5_c1,nobgs,9,lfmm,0.85,2,19,12,9,0.355263157894737,22,10,0.239234449760766
V0.5_c1,nobgs,9,lfmm,0.85,3,19,9,8,0.374269005847953,18,10,0.292397660818713
V0.5_c1,nobgs,9,lfmm,0.85,5,19,8,7,0.322368421052632,12,10,0.43859649122807
V0.5_c1,nobgs,9,lfmm,0.85,10,19,6,5,0.219298245614035,11,10,0.478468899521531
V0.5_c1,nobgs,9,emmax,0.9,2,19,24,10,0.219298245614035,49,12,0.154672395273899
V0.5_c1,nobgs,9,emmax,0.9,3,19,17,9,0.25077399380805,31,12,0.244482173174873
V0.5_c1,nobgs,9,emmax,0.9,5,19,12,8,0.280701754385965,22,12,0.344497607655502
V0.5_c1,nobgs,9,emmax,0.9,10,19,6,6,0.315789473684211,12,9,0.355263157894737
V0.5_c1,nobgs,9,lfmm,0.9,2,19,12,9,0.355263157894737,24,10,0.219298245614035
V0.5_c1,nobgs,9,lfmm,0.9,3,19,9,8,0.374269005847953,18,10,0.292397660818713
V0.5_c1,nobgs,9,lfmm,0.9,5,19,8,7,0.322368421052632,12,10,0.43859649122807
V0.5_c1,nobgs,9,lfmm,0.9,10,19,6,5,0.219298245614035,11,10,0.478468899521531
V0.5_c1,nobgs,9,emmax,0.95,2,19,24,10,0.219298245614035,48,12,0.157894736842105
V0.5_c1,nobgs,9,emmax,0.95,3,19,17,9,0.25077399380805,31,12,0.244482173174873
V0.5_c1,nobgs,9,emmax,0.95,5,19,12,8,0.280701754385965,22,12,0.344497607655502
V0.5_c1,nobgs,9,emmax,0.95,10,19,6,6,0.315789473684211,12,9,0.355263157894737
V0.5_c1,nobgs,9,lfmm,0.95,2,19,11,9,0.38755980861244,25,10,0.210526315789474
V0.5_c1,nobgs,9,lfmm,0.95,3,19,8,8,0.421052631578947,18,10,0.292397660818713
V0.5_c1,nobgs,9,lfmm,0.95,5,19,7,7,0.368421052631579,12,10,0.43859649122807
V0.5_c1,nobgs,9,lfmm,0.95,10,19,5,5,0.263157894736842,11,10,0.478468899521531
V0.5_c1,nobgs,9,emmax,0.99,2,19,25,10,0.210526315789474,49,12,0.154672395273899
V0.5_c1,nobgs,9,emmax,0.99,3,19,17,9,0.25077399380805,33,12,0.229665071770335
V0.5_c1,nobgs,9,emmax,0.99,5,19,12,8,0.280701754385965,23,12,0.329519450800915
V0.5_c1,nobgs,9,emmax,0.99,10,19,6,6,0.315789473684211,12,9,0.355263157894737
V0.5_c1,nobgs,9,lfmm,0.99,2,19,11,9,0.38755980861244,25,10,0.210526315789474
V0.5_c1,nobgs,9,lfmm,0.99,3,19,8,8,0.421052631578947,18,10,0.292397660818713
V0.5_c1,nobgs,9,lfmm,0.99,5,19,7,7,0.368421052631579,12,10,0.43859649122807
V0.5_c1,nobgs,9,lfmm,0.99,10,19,5,5,0.263157894736842,11,10,0.478468899521531
V0.5_c1,nobgs,10,emmax,0.5,2,21,36,9,0.107142857142857,99,12,0.0692640692640693
V0.5_c1,nobgs,10,emmax,0.5,3,21,24,8,0.126984126984127,61,10,0.078064012490242
V0.5_c1,nobgs,10,emmax,0.5,5,21,16,8,0.19047619047619,38,8,0.0802005012531328
V0.5_c1,nobgs,10,emmax,0.5,10,21,11,6,0.155844155844156,19,7,0.12280701754386
V0.5_c1,nobgs,10,lfmm,0.5,2,21,56,10,0.0850340136054422,111,11,0.0519090519090519
V0.5_c1,nobgs,10,lfmm,0.5,3,21,39,10,0.122100122100122,70,11,0.082312925170068
V0.5_c1,nobgs,10,lfmm,0.5,5,21,24,9,0.160714285714286,49,10,0.0971817298347911
V0.5_c1,nobgs,10,lfmm,0.5,10,21,16,7,0.145833333333333,35,8,0.0870748299319728
V0.5_c1,nobgs,10,emmax,0.6,2,21,35,9,0.110204081632653,94,12,0.0729483282674772
V0.5_c1,nobgs,10,emmax,0.6,3,21,24,8,0.126984126984127,58,11,0.0993431855500821
V0.5_c1,nobgs,10,emmax,0.6,5,21,16,8,0.19047619047619,37,8,0.0823680823680824
V0.5_c1,nobgs,10,emmax,0.6,10,21,11,6,0.155844155844156,21,7,0.111111111111111
V0.5_c1,nobgs,10,lfmm,0.6,2,21,57,10,0.0835421888053467,102,11,0.0564892623716153
V0.5_c1,nobgs,10,lfmm,0.6,3,21,39,10,0.122100122100122,67,11,0.085998578535892
V0.5_c1,nobgs,10,lfmm,0.6,5,21,23,9,0.167701863354037,44,10,0.108225108225108
V0.5_c1,nobgs,10,lfmm,0.6,10,21,16,7,0.145833333333333,33,8,0.0923520923520923
V0.5_c1,nobgs,10,emmax,0.75,2,21,35,9,0.110204081632653,77,12,0.0890538033395176
V0.5_c1,nobgs,10,emmax,0.75,3,21,22,8,0.138528138528139,49,11,0.117589893100097
V0.5_c1,nobgs,10,emmax,0.75,5,21,15,8,0.203174603174603,31,8,0.0983102918586789
V0.5_c1,nobgs,10,emmax,0.75,10,21,10,6,0.171428571428571,18,7,0.12962962962963
V0.5_c1,nobgs,10,lfmm,0.75,2,21,54,10,0.0881834215167548,89,11,0.0647405029427501
V0.5_c1,nobgs,10,lfmm,0.75,3,21,38,10,0.12531328320802,62,11,0.0929339477726575
V0.5_c1,nobgs,10,lfmm,0.75,5,21,21,9,0.183673469387755,42,10,0.113378684807256
V0.5_c1,nobgs,10,lfmm,0.75,10,21,15,8,0.203174603174603,29,9,0.133004926108374
V0.5_c1,nobgs,10,emmax,0.85,2,21,36,9,0.107142857142857,73,12,0.0939334637964775
V0.5_c1,nobgs,10,emmax,0.85,3,21,22,8,0.138528138528139,46,11,0.125258799171843
V0.5_c1,nobgs,10,emmax,0.85,5,21,15,8,0.203174603174603,29,8,0.105090311986864
V0.5_c1,nobgs,10,emmax,0.85,10,21,10,6,0.171428571428571,18,7,0.12962962962963
V0.5_c1,nobgs,10,lfmm,0.85,2,21,51,10,0.0933706816059757,76,10,0.06265664160401
V0.5_c1,nobgs,10,lfmm,0.85,3,21,36,10,0.132275132275132,57,10,0.0835421888053467
V0.5_c1,nobgs,10,lfmm,0.85,5,21,20,9,0.192857142857143,40,9,0.0964285714285714
V0.5_c1,nobgs,10,lfmm,0.85,10,21,15,9,0.257142857142857,26,8,0.117216117216117
V0.5_c1,nobgs,10,emmax,0.9,2,21,36,9,0.107142857142857,67,12,0.102345415778252
V0.5_c1,nobgs,10,emmax,0.9,3,21,22,8,0.138528138528139,45,11,0.128042328042328
V0.5_c1,nobgs,10,emmax,0.9,5,21,15,8,0.203174603174603,27,9,0.142857142857143
V0.5_c1,nobgs,10,emmax,0.9,10,21,10,6,0.171428571428571,20,8,0.152380952380952
V0.5_c1,nobgs,10,lfmm,0.9,2,21,52,10,0.0915750915750916,76,11,0.0758145363408521
V0.5_c1,nobgs,10,lfmm,0.9,3,21,36,10,0.132275132275132,56,10,0.0850340136054422
V0.5_c1,nobgs,10,lfmm,0.9,5,21,20,9,0.192857142857143,38,9,0.101503759398496
V0.5_c1,nobgs,10,lfmm,0.9,10,21,15,9,0.257142857142857,26,8,0.117216117216117
V0.5_c1,nobgs,10,emmax,0.95,2,21,36,9,0.107142857142857,66,12,0.103896103896104
V0.5_c1,nobgs,10,emmax,0.95,3,21,22,8,0.138528138528139,44,11,0.130952380952381
V0.5_c1,nobgs,10,emmax,0.95,5,21,15,8,0.203174603174603,27,9,0.142857142857143
V0.5_c1,nobgs,10,emmax,0.95,10,21,10,6,0.171428571428571,21,9,0.183673469387755
V0.5_c1,nobgs,10,lfmm,0.95,2,21,50,10,0.0952380952380952,75,11,0.0768253968253968
V0.5_c1,nobgs,10,lfmm,0.95,3,21,36,10,0.132275132275132,56,10,0.0850340136054422
V0.5_c1,nobgs,10,lfmm,0.95,5,21,20,9,0.192857142857143,39,9,0.0989010989010989
V0.5_c1,nobgs,10,lfmm,0.95,10,21,15,9,0.257142857142857,26,8,0.117216117216117
V0.5_c1,nobgs,10,emmax,0.99,2,21,36,9,0.107142857142857,66,12,0.103896103896104
V0.5_c1,nobgs,10,emmax,0.99,3,21,22,8,0.138528138528139,45,11,0.128042328042328
V0.5_c1,nobgs,10,emmax,0.99,5,21,15,8,0.203174603174603,27,9,0.142857142857143
V0.5_c1,nobgs,10,emmax,0.99,10,21,10,6,0.171428571428571,21,9,0.183673469387755
V0.5_c1,nobgs,10,lfmm,0.99,2,21,50,10,0.0952380952380952,75,11,0.0768253968253968
V0.5_c1,nobgs,10,lfmm,0.99,3,21,36,10,0.132275132275132,56,10,0.0850340136054422
V0.5_c1,nobgs,10,lfmm,0.99,5,21,20,9,0.192857142857143,39,9,0.0989010989010989
V0.5_c1,nobgs,10,lfmm,0.99,10,21,15,9,0.257142857142857,26,8,0.117216117216117
V0.5_c2,bgs,1,emmax,0.5,2,33,72,8,0.0269360269360269,147,9,0.0166975881261596
V0.5_c2,bgs,1,emmax,0.5,3,33,58,8,0.0334378265412748,116,9,0.0211598746081505
V0.5_c2,bgs,1,emmax,0.5,5,33,37,5,0.0204750204750205,78,8,0.0248640248640249
V0.5_c2,bgs,1,emmax,0.5,10,33,22,4,0.0220385674931129,37,6,0.0294840294840295
V0.5_c2,bgs,1,lfmm,0.5,2,33,207,13,0.0247401551749378,293,16,0.0264763677732961
V0.5_c2,bgs,1,lfmm,0.5,3,33,152,13,0.0336921850079745,218,16,0.0355852098971365
V0.5_c2,bgs,1,lfmm,0.5,5,33,97,10,0.0312402374258044,146,13,0.035076795350768
V0.5_c2,bgs,1,lfmm,0.5,10,33,54,8,0.0359147025813692,80,12,0.0545454545454545
V0.5_c2,bgs,1,emmax,0.6,2,33,72,8,0.0269360269360269,145,9,0.0169278996865204
V0.5_c2,bgs,1,emmax,0.6,3,33,58,8,0.0334378265412748,116,9,0.0211598746081505
V0.5_c2,bgs,1,emmax,0.6,5,33,37,5,0.0204750204750205,77,8,0.0251869342778434
V0.5_c2,bgs,1,emmax,0.6,10,33,22,4,0.0220385674931129,37,6,0.0294840294840295
V0.5_c2,bgs,1,lfmm,0.6,2,33,207,13,0.0247401551749378,291,16,0.0266583359366865
V0.5_c2,bgs,1,lfmm,0.6,3,33,152,13,0.0336921850079745,218,16,0.0355852098971365
V0.5_c2,bgs,1,lfmm,0.6,5,33,97,10,0.0312402374258044,145,13,0.0353187042842215
V0.5_c2,bgs,1,lfmm,0.6,10,33,54,8,0.0359147025813692,81,13,0.0632248410026188
V0.5_c2,bgs,1,emmax,0.75,2,33,72,8,0.0269360269360269,143,9,0.0171646535282899
V0.5_c2,bgs,1,emmax,0.75,3,33,58,8,0.0334378265412748,115,9,0.0213438735177866
V0.5_c2,bgs,1,emmax,0.75,5,33,37,5,0.0204750204750205,76,8,0.025518341307815
V0.5_c2,bgs,1,emmax,0.75,10,33,22,4,0.0220385674931129,37,6,0.0294840294840295
V0.5_c2,bgs,1,lfmm,0.75,2,33,207,13,0.0247401551749378,288,16,0.0269360269360269
V0.5_c2,bgs,1,lfmm,0.75,3,33,152,13,0.0336921850079745,217,16,0.0357491970395196
V0.5_c2,bgs,1,lfmm,0.75,5,33,97,10,0.0312402374258044,146,13,0.035076795350768
V0.5_c2,bgs,1,lfmm,0.75,10,33,54,8,0.0359147025813692,82,13,0.0624538063562454
V0.5_c2,bgs,1,emmax,0.85,2,33,72,8,0.0269360269360269,141,9,0.0174081237911025
V0.5_c2,bgs,1,emmax,0.85,3,33,58,8,0.0334378265412748,114,9,0.0215311004784689
V0.5_c2,bgs,1,emmax,0.85,5,33,37,5,0.0204750204750205,76,9,0.0322966507177033
V0.5_c2,bgs,1,emmax,0.85,10,33,22,4,0.0220385674931129,37,7,0.0401310401310401
V0.5_c2,bgs,1,lfmm,0.85,2,33,207,13,0.0247401551749378,286,16,0.0271243907607544
V0.5_c2,bgs,1,lfmm,0.85,3,33,152,13,0.0336921850079745,214,16,0.0362503540073634
V0.5_c2,bgs,1,lfmm,0.85,5,33,97,10,0.0312402374258044,144,13,0.0355639730639731
V0.5_c2,bgs,1,lfmm,0.85,10,33,54,8,0.0359147025813692,82,13,0.0624538063562454
V0.5_c2,bgs,1,emmax,0.9,2,33,72,8,0.0269360269360269,141,9,0.0174081237911025
V0.5_c2,bgs,1,emmax,0.9,3,33,58,8,0.0334378265412748,114,9,0.0215311004784689
V0.5_c2,bgs,1,emmax,0.9,5,33,37,5,0.0204750204750205,76,9,0.0322966507177033
V0.5_c2,bgs,1,emmax,0.9,10,33,22,4,0.0220385674931129,37,7,0.0401310401310401
V0.5_c2,bgs,1,lfmm,0.9,2,33,207,13,0.0247401551749378,284,16,0.0273154075970977
V0.5_c2,bgs,1,lfmm,0.9,3,33,152,13,0.0336921850079745,214,16,0.0362503540073634
V0.5_c2,bgs,1,lfmm,0.9,5,33,97,10,0.0312402374258044,144,13,0.0355639730639731
V0.5_c2,bgs,1,lfmm,0.9,10,33,54,8,0.0359147025813692,82,13,0.0624538063562454
V0.5_c2,bgs,1,emmax,0.95,2,33,72,8,0.0269360269360269,141,9,0.0174081237911025
V0.5_c2,bgs,1,emmax,0.95,3,33,58,8,0.0334378265412748,114,9,0.0215311004784689
V0.5_c2,bgs,1,emmax,0.95,5,33,37,5,0.0204750204750205,76,9,0.0322966507177033
V0.5_c2,bgs,1,emmax,0.95,10,33,22,4,0.0220385674931129,37,7,0.0401310401310401
V0.5_c2,bgs,1,lfmm,0.95,2,33,207,13,0.0247401551749378,283,16,0.0274119284719991
V0.5_c2,bgs,1,lfmm,0.95,3,33,152,13,0.0336921850079745,214,16,0.0362503540073634
V0.5_c2,bgs,1,lfmm,0.95,5,33,97,10,0.0312402374258044,145,14,0.0409613375130617
V0.5_c2,bgs,1,lfmm,0.95,10,33,54,8,0.0359147025813692,82,13,0.0624538063562454
V0.5_c2,bgs,1,emmax,0.99,2,33,72,8,0.0269360269360269,140,9,0.0175324675324675
V0.5_c2,bgs,1,emmax,0.99,3,33,58,8,0.0334378265412748,113,9,0.0217216411906677
V0.5_c2,bgs,1,emmax,0.99,5,33,37,5,0.0204750204750205,77,9,0.0318772136953955
V0.5_c2,bgs,1,emmax,0.99,10,33,22,4,0.0220385674931129,37,7,0.0401310401310401
V0.5_c2,bgs,1,lfmm,0.99,2,33,207,13,0.0247401551749378,283,16,0.0274119284719991
V0.5_c2,bgs,1,lfmm,0.99,3,33,152,13,0.0336921850079745,214,16,0.0362503540073634
V0.5_c2,bgs,1,lfmm,0.99,5,33,97,10,0.0312402374258044,145,14,0.0409613375130617
V0.5_c2,bgs,1,lfmm,0.99,10,33,54,8,0.0359147025813692,82,13,0.0624538063562454
